ID pdf_name keyword page_num line_num line_text token_text
2 "Identifying associations among genomic, proteomic and imaging biomarkers via adaptive sparse multi-view canonical correlation analysis.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 4 357  
2 "Identifying associations among genomic, proteomic and imaging biomarkers via adaptive sparse multi-view canonical correlation analysis.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 4 365  
2 "Identifying associations among genomic, proteomic and imaging biomarkers via adaptive sparse multi-view canonical correlation analysis.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 4 384  
2 "Identifying associations among genomic, proteomic and imaging biomarkers via adaptive sparse multi-view canonical correlation analysis.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 4 385  
2 "Identifying associations among genomic, proteomic and imaging biomarkers via adaptive sparse multi-view canonical correlation analysis.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 4 387  
2 "Identifying associations among genomic, proteomic and imaging biomarkers via adaptive sparse multi-view canonical correlation analysis.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 4 396  
2 "Identifying associations among genomic, proteomic and imaging biomarkers via adaptive sparse multi-view canonical correlation analysis.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 4 397  
2 "Identifying associations among genomic, proteomic and imaging biomarkers via adaptive sparse multi-view canonical correlation analysis.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 5 403  
2 "Identifying associations among genomic, proteomic and imaging biomarkers via adaptive sparse multi-view canonical correlation analysis.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 5 411  
2 "Identifying associations among genomic, proteomic and imaging biomarkers via adaptive sparse multi-view canonical correlation analysis.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 5 419  
2 "Identifying associations among genomic, proteomic and imaging biomarkers via adaptive sparse multi-view canonical correlation analysis.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 5 452  
2 "Identifying associations among genomic, proteomic and imaging biomarkers via adaptive sparse multi-view canonical correlation analysis.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 5 454  
2 "Identifying associations among genomic, proteomic and imaging biomarkers via adaptive sparse multi-view canonical correlation analysis.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 5 458  
2 "Identifying associations among genomic, proteomic and imaging biomarkers via adaptive sparse multi-view canonical correlation analysis.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 5 460  
2 "Identifying associations among genomic, proteomic and imaging biomarkers via adaptive sparse multi-view canonical correlation analysis.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 5 465  
2 "Identifying associations among genomic, proteomic and imaging biomarkers via adaptive sparse multi-view canonical correlation analysis.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 5 466  
2 "Identifying associations among genomic, proteomic and imaging biomarkers via adaptive sparse multi-view canonical correlation analysis.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 5 468  
2 "Identifying associations among genomic, proteomic and imaging biomarkers via adaptive sparse multi-view canonical correlation analysis.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 5 470  
2 "Identifying associations among genomic, proteomic and imaging biomarkers via adaptive sparse multi-view canonical correlation analysis.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 5 477  
2 "Identifying associations among genomic, proteomic and imaging biomarkers via adaptive sparse multi-view canonical correlation analysis.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 5 479  
2 "Identifying associations among genomic, proteomic and imaging biomarkers via adaptive sparse multi-view canonical correlation analysis.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 5 483  
2 "Identifying associations among genomic, proteomic and imaging biomarkers via adaptive sparse multi-view canonical correlation analysis.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 5 487  
2 "Identifying associations among genomic, proteomic and imaging biomarkers via adaptive sparse multi-view canonical correlation analysis.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 5 488  
2 "Identifying associations among genomic, proteomic and imaging biomarkers via adaptive sparse multi-view canonical correlation analysis.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 5 493  
2 "Identifying associations among genomic, proteomic and imaging biomarkers via adaptive sparse multi-view canonical correlation analysis.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 5 498  
2 "Identifying associations among genomic, proteomic and imaging biomarkers via adaptive sparse multi-view canonical correlation analysis.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 5 499  
2 "Identifying associations among genomic, proteomic and imaging biomarkers via adaptive sparse multi-view canonical correlation analysis.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 5 501  
2 "Identifying associations among genomic, proteomic and imaging biomarkers via adaptive sparse multi-view canonical correlation analysis.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 5 504  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 1 7  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 1 23  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 1 26  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 1 28  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 1 30  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 1 33  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 1 39  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 2 57  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 2 62  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 2 79  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 2 83  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 2 91  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 4 110  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 4 122  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 7 206  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 7 225  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 7 226  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 7 230  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 8 271  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 8 274  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 9 280  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 9 283  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 9 284  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 9 285  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 9 287  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 9 301  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 9 309  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 9 310  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 10 312  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 10 313  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 10 324  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 10 328  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 10 334  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 10 336  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 10 349  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 10 352  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 11 366  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 11 375  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 11 387  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 12 406  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 13 450  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 13 452  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 13 458  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 13 460  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 13 462  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 13 464  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 14 478  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 14 502  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 14 508  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 15 528  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 15 530  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 15 537  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 15 542  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 15 554  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 15 562  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 16 580  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 16 597  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 17 656  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 18 671  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 18 704  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 19 736  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 20 778  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 20 788  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 21 815  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 21 827  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 22 844  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 22 847  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 23 883  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 23 898  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 23 913  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 23 925  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 23 927  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 23 931  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 24 933  
3 "Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes.pdf" "proteom|transcriptom|RNA|miRNA|lipidomic|metabolomic|16|microbiome|metagenomic|genomic|DNA seq|genetic" 24 936  
